evidence_id,alert_id,evidence_type,created_at,source,description,hash
EVD-03158,ALT-001365,Process Tree & Hash,2026-09-09 21:43:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-WORKSTATION-107 during investigation of DET-T1021-Remote_Services_04",a400df7fcfa9b0d5
EVD-03159,ALT-001365,PCAP Stream,2026-09-09 21:10:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-WORKSTATION-107 during investigation of DET-T1021-Remote_Services_04",28f7266d96f536ca
EVD-03160,ALT-001365,Authentication Token,2026-09-09 21:25:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-107 during investigation of DET-T1021-Remote_Services_04",b3c4e4f0042dbea1
EVD-03161,ALT-001367,Authentication Token,2026-08-22 06:14:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-055 during investigation of DET-T1046-Network_Service_Discovery_51",7465f3f3f37d56dd
EVD-03162,ALT-001367,Registry Modification,2026-08-22 06:15:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-055 during investigation of DET-T1046-Network_Service_Discovery_51",23e179f624ef0ef7
EVD-03163,ALT-001367,Memory Extraction,2026-08-22 06:28:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-055 during investigation of DET-T1046-Network_Service_Discovery_51",c5bfcd9f4f2f910e
EVD-03164,ALT-001368,Registry Modification,2026-07-31 06:35:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-116 during investigation of DET-T1078-Valid_Accounts_30",58deb1854b57a7ec
EVD-03165,ALT-001368,Memory Extraction,2026-07-31 06:32:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-116 during investigation of DET-T1078-Valid_Accounts_30",fbee318dcc31a1a8
EVD-03166,ALT-001368,Process Tree & Hash,2026-07-31 06:14:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-116 during investigation of DET-T1078-Valid_Accounts_30",97fb37f6dbd6967d
EVD-03167,ALT-001368,PCAP Stream,2026-07-31 06:15:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-116 during investigation of DET-T1078-Valid_Accounts_30",96f5e4009150fc14
EVD-03168,ALT-001369,Memory Extraction,2026-09-06 15:28:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-086 during investigation of DET-T1190-Exploit_Public-Facing_Application_44",8ecce7633a83d39d
EVD-03169,ALT-001369,Process Tree & Hash,2026-09-06 15:53:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-086 during investigation of DET-T1190-Exploit_Public-Facing_Application_44",1108f3a642d2f9c2
EVD-03170,ALT-001369,PCAP Stream,2026-09-06 15:54:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-FIREWALL-086 during investigation of DET-T1190-Exploit_Public-Facing_Application_44",ea8ca3e598da833f
EVD-03171,ALT-001369,Authentication Token,2026-09-06 15:46:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-086 during investigation of DET-T1190-Exploit_Public-Facing_Application_44",9396c34fb91c322c
EVD-03172,ALT-001369,Registry Modification,2026-09-06 15:22:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-086 during investigation of DET-T1190-Exploit_Public-Facing_Application_44",55014f18c8b413c5
EVD-03173,ALT-001373,Registry Modification,2026-06-27 11:28:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-014 during investigation of DET-T1003-OS_Credential_Dumping_50",51e3ba14033631b1
EVD-03174,ALT-001373,Memory Extraction,2026-06-27 11:29:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-014 during investigation of DET-T1003-OS_Credential_Dumping_50",9ceacd167d07d600
EVD-03175,ALT-001373,Process Tree & Hash,2026-06-27 11:19:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-014 during investigation of DET-T1003-OS_Credential_Dumping_50",94c85fd2c0d7cb70
EVD-03176,ALT-001377,Authentication Token,2026-08-27 17:11:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-123 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",9d3f8cc961f55695
EVD-03177,ALT-001377,Registry Modification,2026-08-27 17:09:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-123 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",6b3536f0f6abd666
EVD-03178,ALT-001377,Memory Extraction,2026-08-27 17:11:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-123 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",59c68b93727731b1
EVD-03179,ALT-001379,Memory Extraction,2026-06-23 10:38:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-CLOUD-005 during investigation of DET-T1566-Phishing_92",9c8609d37768944d
EVD-03180,ALT-001379,Process Tree & Hash,2026-06-23 10:36:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-005 during investigation of DET-T1566-Phishing_92",8e9b7eeaaec9c8da
EVD-03181,ALT-001379,PCAP Stream,2026-06-23 10:30:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-CLOUD-005 during investigation of DET-T1566-Phishing_92",f33612b41933cb7b
EVD-03182,ALT-001379,Authentication Token,2026-06-23 10:47:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-CLOUD-005 during investigation of DET-T1566-Phishing_92",1129d56b22a42131
EVD-03183,ALT-001381,PCAP Stream,2026-07-24 16:56:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-FIREWALL-006 during investigation of DET-T1070-Indicator_Removal_on_Host_99",357458e9663ccdbe
EVD-03184,ALT-001381,Authentication Token,2026-07-24 16:54:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-006 during investigation of DET-T1070-Indicator_Removal_on_Host_99",7632ab0df76eb4c0
EVD-03185,ALT-001381,Registry Modification,2026-07-24 16:55:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-006 during investigation of DET-T1070-Indicator_Removal_on_Host_99",d4ab5bfc6d4d6130
EVD-03186,ALT-001382,Authentication Token,2026-08-01 14:05:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-207 during investigation of DET-T1090-Proxy_73",5b238a7724b2ae37
EVD-03187,ALT-001382,Registry Modification,2026-08-01 14:13:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-207 during investigation of DET-T1090-Proxy_73",50c298d5759832e5
EVD-03188,ALT-001382,Memory Extraction,2026-08-01 13:56:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-207 during investigation of DET-T1090-Proxy_73",725ca9cf441e30f3
EVD-03189,ALT-001382,Process Tree & Hash,2026-08-01 14:07:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-207 during investigation of DET-T1090-Proxy_73",135eb12899bffd6e
EVD-03190,ALT-001382,PCAP Stream,2026-08-01 14:17:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-207 during investigation of DET-T1090-Proxy_73",1c20d1afbc053a7c
EVD-03191,ALT-001386,PCAP Stream,2026-07-30 23:34:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DATABASE-105 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",104ddee062b7358e
EVD-03192,ALT-001386,Authentication Token,2026-07-30 23:42:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-105 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",54cd45413aa9e066
EVD-03193,ALT-001386,Registry Modification,2026-07-30 23:44:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-105 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",c93f9614ea697094
EVD-03194,ALT-001386,Memory Extraction,2026-07-30 23:42:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-105 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",5a83de2c2125832c
EVD-03195,ALT-001387,Authentication Token,2026-08-20 16:17:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-279 during investigation of DET-T1055-Process_Injection_87",bc4fca1742f78073
EVD-03196,ALT-001387,Registry Modification,2026-08-20 15:59:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-279 during investigation of DET-T1055-Process_Injection_87",f2dacb3d9db09f26
EVD-03197,ALT-001387,Memory Extraction,2026-08-20 16:03:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-279 during investigation of DET-T1055-Process_Injection_87",a6c8419a0371e36d
EVD-03198,ALT-001387,Process Tree & Hash,2026-08-20 15:57:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-279 during investigation of DET-T1055-Process_Injection_87",13a4c7875b1f76c3
EVD-03199,ALT-001389,Memory Extraction,2026-08-04 20:59:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-062 during investigation of DET-T1053-Scheduled_Task/Job_33",8fbb42bc746ab264
EVD-03200,ALT-001389,Process Tree & Hash,2026-08-04 21:11:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-062 during investigation of DET-T1053-Scheduled_Task/Job_33",b43fc9f378a2b1b4
EVD-03201,ALT-001389,PCAP Stream,2026-08-04 21:19:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-FIREWALL-062 during investigation of DET-T1053-Scheduled_Task/Job_33",1f6a1e74bb77914b
EVD-03202,ALT-001390,Process Tree & Hash,2026-06-19 07:42:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-245 during investigation of DET-T1562-Impair_Defenses_97",cf79947f1f456baa
EVD-03203,ALT-001390,PCAP Stream,2026-06-19 07:22:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-CLOUD-245 during investigation of DET-T1562-Impair_Defenses_97",be441a1c17b924ff
EVD-03204,ALT-001390,Authentication Token,2026-06-19 07:21:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-CLOUD-245 during investigation of DET-T1562-Impair_Defenses_97",7320debd29f7a11d
EVD-03205,ALT-001390,Registry Modification,2026-06-19 07:25:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-CLOUD-245 during investigation of DET-T1562-Impair_Defenses_97",09974c563e95ac53
EVD-03206,ALT-001391,PCAP Stream,2026-09-06 07:19:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-CLOUD-157 during investigation of DET-T1090-Proxy_43",72b0a4bfd8964547
EVD-03207,ALT-001391,Authentication Token,2026-09-06 07:26:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-CLOUD-157 during investigation of DET-T1090-Proxy_43",8fcc52c8eb79c737
EVD-03208,ALT-001391,Registry Modification,2026-09-06 07:37:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-CLOUD-157 during investigation of DET-T1090-Proxy_43",376ff031d5a9859c
EVD-03209,ALT-001393,Registry Modification,2026-09-09 09:38:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-487 during investigation of DET-T1055-Process_Injection_57",2641271db0459b40
EVD-03210,ALT-001393,Memory Extraction,2026-09-09 09:53:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-487 during investigation of DET-T1055-Process_Injection_57",c1c96b72a18a4964
EVD-03211,ALT-001393,Process Tree & Hash,2026-09-09 09:52:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-487 during investigation of DET-T1055-Process_Injection_57",c04f0cc584ca660b
EVD-03212,ALT-001393,PCAP Stream,2026-09-09 09:52:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-487 during investigation of DET-T1055-Process_Injection_57",7e51448846df755f
EVD-03213,ALT-001393,Authentication Token,2026-09-09 09:57:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-487 during investigation of DET-T1055-Process_Injection_57",791aa7800b6fa39a
EVD-03214,ALT-001394,Memory Extraction,2026-07-30 09:46:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-230 during investigation of DET-T1053-Scheduled_Task/Job_18",7d90a98dc3228e4f
EVD-03215,ALT-001394,Process Tree & Hash,2026-07-30 10:12:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-230 during investigation of DET-T1053-Scheduled_Task/Job_18",d1210a30765a39a5
EVD-03216,ALT-001394,PCAP Stream,2026-07-30 10:11:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-FIREWALL-230 during investigation of DET-T1053-Scheduled_Task/Job_18",1eca250fbe33c356
EVD-03217,ALT-001394,Authentication Token,2026-07-30 10:05:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-230 during investigation of DET-T1053-Scheduled_Task/Job_18",40fc8598e80bef56
EVD-03218,ALT-001394,Registry Modification,2026-07-30 09:44:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-230 during investigation of DET-T1053-Scheduled_Task/Job_18",4aa3538fbd83e621
EVD-03219,ALT-001395,Process Tree & Hash,2026-06-23 18:02:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-012 during investigation of DET-T1046-Network_Service_Discovery_51",0efb186113750168
EVD-03220,ALT-001395,PCAP Stream,2026-06-23 18:08:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-012 during investigation of DET-T1046-Network_Service_Discovery_51",760ad10b60dd9293
EVD-03221,ALT-001395,Authentication Token,2026-06-23 18:09:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-012 during investigation of DET-T1046-Network_Service_Discovery_51",30d80ac9aa1bacc5
EVD-03222,ALT-001395,Registry Modification,2026-06-23 18:03:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-012 during investigation of DET-T1046-Network_Service_Discovery_51",fd6d8c5285010ea9
EVD-03223,ALT-001396,PCAP Stream,2026-07-16 21:27:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-FIREWALL-206 during investigation of DET-T1190-Exploit_Public-Facing_Application_14",1d9734a8a0a94c07
EVD-03224,ALT-001396,Authentication Token,2026-07-16 21:30:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-206 during investigation of DET-T1190-Exploit_Public-Facing_Application_14",50bde7b54054eec9
EVD-03225,ALT-001396,Registry Modification,2026-07-16 21:25:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-206 during investigation of DET-T1190-Exploit_Public-Facing_Application_14",5155d466567206e0
EVD-03226,ALT-001397,Authentication Token,2026-08-16 03:39:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-132 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",6cb26069374588a8
EVD-03227,ALT-001397,Registry Modification,2026-08-16 03:27:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-132 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",c9453cb46881e938
EVD-03228,ALT-001397,Memory Extraction,2026-08-16 03:53:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-132 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",94562d671759cd62
EVD-03229,ALT-001397,Process Tree & Hash,2026-08-16 03:46:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-132 during investigation of DET-T1486-Data_Encrypted_for_Impact_86",53e055853e826a4a
EVD-03230,ALT-001398,Registry Modification,2026-08-01 23:35:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-044 during investigation of DET-T1078-Valid_Accounts_75",13d8b6757b3f0a28
EVD-03231,ALT-001398,Memory Extraction,2026-08-01 23:41:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-044 during investigation of DET-T1078-Valid_Accounts_75",7b8b32bdc555990b
EVD-03232,ALT-001398,Process Tree & Hash,2026-08-01 23:48:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-044 during investigation of DET-T1078-Valid_Accounts_75",c35143526812ab54
EVD-03233,ALT-001399,Memory Extraction,2026-07-25 01:11:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-028 during investigation of DET-T1021-Remote_Services_19",c922243c4da73fae
EVD-03234,ALT-001399,Process Tree & Hash,2026-07-25 01:21:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-028 during investigation of DET-T1021-Remote_Services_19",890c43271b708109
EVD-03235,ALT-001399,PCAP Stream,2026-07-25 01:16:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-028 during investigation of DET-T1021-Remote_Services_19",03c700aaa34e5045
EVD-03236,ALT-001403,Registry Modification,2026-08-05 17:03:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-116 during investigation of DET-T1003-OS_Credential_Dumping_95",3019fefbc12ba036
